text_1,text_2,label_1,label_2,label_3,avg_score
people would rather get things for free than pay for them .,most confident people ( women ) walk with a little twist / s w itch ... kin da funny .,2,2,3,2.3333333333333335
he had an a lter c ation with the officer s and the used a ta s er on him several times so you can imagine the outcome .,"i dont think so , it to soon !",1,1,3,1.6666666666666667
i believe it depends on the person .,say your going to your friends house then meet him somewhere else .,1,1,1,1.0
"in order to become skill ful in giving fellatio , it is advisable to learn how to use what you posse s .",go to his website www . za y ed . com and find his address there in the site,2,4,4,3.3333333333333335
there is no nu m hours in a day ; there is only nu m and the rest are night .,i ` m sure you nu m have talked about it ?,3,1,3,2.3333333333333335
"you can have sex , but should you have sex ?","nu m - ish , but why is it such a big deal to everybody ?",1,1,1,1.0
cra ig mor ga n sings i got you .,no idea what you ' re talking about,2,1,4,2.3333333333333335
it would be great ; you could use it for a talent show or something .,! ü he ' s so hot especially in the movie win a date with ta d h ami lton .,4,1,1,2.0
i dislike both of them .,outgoing definately ... they ' re more fun to hang with !!,1,1,1,1.0
i ro h said that we could call him j r because that is his father name .,"well he ' s not g org ous ... and he is gay which is kinda of a turn off , so ive heard ...",1,2,1,1.3333333333333333
you can go to any one of them .,dem franchi ze boy z dem boy z are so kool,3,3,3,3.0
"one could say that r n b , "" sp read s like but ter !""",tell her what you love about her .,3,3,3,3.0
tell me some mom jokes about a mom being stupid .,right now i still think that silence of the lamb s is the scar ies t movie ever .,1,3,1,1.6666666666666667
if some men do not look for these they are not w or h t it .,go to the dictionary and look up mo il .,2,3,1,2.0
you have to be specific .,if it works or not is based on how much you both want it too .,1,3,2,2.0
it was from her friend and it was a mistake .,"le ag ally , you can go to just about any major site on line ( yahoo , msn , amazon , etc . )",1,2,1,1.3333333333333333
being single has its per ks .,not all guys are complete jerks .,2,1,2,1.6666666666666667
let her catch you cheating on her with someone else .,hey there mr blue we ' re so pleased to be with you !,2,2,1,1.6666666666666667
"pop punk is un sa vor y , as is pop and rap music .","gosh  , that name sounds so familiar !",4,2,4,3.3333333333333335
"saw them in min ne a pol is last oc to ber , it was an awesome show !",becua se your husband must be very narrow mind ed,1,1,1,1.0
it would be even better if you wait until you are married .,you mean it had a point,1,1,3,1.6666666666666667
"i am not a big fan , but it is ja da smith .",wow you sound like me ... we should chat !!!,2,1,4,2.3333333333333335
gender does not matter . what really matters is each individual person .,"no , it just doesnt happen as often .",1,1,1,1.0
"it is normal , however , don ' t take it too far and try not to obsess about the argument .","but if you like it , then go ahead .",3,1,1,1.6666666666666667
"that means a threesome , go for it !","if you have to ask how do you know , you re not .",3,1,1,1.6666666666666667
"to answer your question , this is an adults only barbie do ll .",nu m ... but nu m are in the alphabet in your question ...,3,3,4,3.3333333333333335
you should gather a crowd of people in one location .,i think the sec ound movie was funnier,4,1,4,3.0
"if he is that bad , and counseling is not an option , just tell him .","too th pick s can ' t say the same , lol !",3,2,1,2.0
it is simply because they are selfish .,b ) i ' m just glad i got one women - alot !!,1,3,1,1.6666666666666667
"so many choice ! may i say , all of the above ?","treasure and be faithful to her , she deserved to be treated like a lady !",2,3,2,2.3333333333333335
"the twin girls , i don ' t think so .",not cheating unless you actually act on it .,1,1,4,2.0
"hello , why would you desire someone who is not interested in you ?",well you can get some regular short s and cut them until your but ty hang s out !!!!!!!!,5,1,5,3.6666666666666665
"it is free , legal , no commercials attached to the songs , and the music downloads so fast !",alot of adults say oh kids dont know what love is,1,3,3,2.3333333333333335
college life will be so much better .,be cuz they probably wanna be cool but their not,1,2,3,2.0
"fr ed s avage was in "" the wonder years .""",you are a crazy a $$ b nu m  tch .,1,2,4,2.3333333333333335
"typically , after your doctor has per mitted it , after your six week visit .",this is sum men to men advise ... tell her u like her dude !,3,1,1,1.6666666666666667
"every person deserves a second chance however , be in charge with the next opportunity .",leave because he obviously isnt taking the relationship seriously so why should you,3,3,1,2.3333333333333335
"if you cannot find anything that you are interested in , i do not believe it will work and cannot offer anymore advice .",you might also wanna talk to him and see if he likes u how u like him .,1,1,1,1.0
you should not waste your time with this man .,i know what im talking about .,1,1,1,1.0
"trust me , it is worth waiting for !","chuck nor ris did not respond , he simply star ed at him until he explode d .",4,2,4,3.3333333333333335
i dream about things i thought of during the day that have some signifi c ance .,when i tell them who is gettin ' in and goin ' out is i !,3,3,2,2.6666666666666665
she wants revenge - red flag s and long night s .,"go to fanfiction . net , they have fanfiction s based on tv show , movies , books , comics , etc etc ...",3,1,2,2.0
what reason could you have had for this action ?,"i , for one , am not infatuated with gay guys .",1,1,4,2.0
and that your friends are only friends .,i did it twice in my life and i don ' t regret it .,1,1,1,1.0
you don ' t like to complain because you prefer to fix problems .,rock y horror picture show the time war p,1,3,3,2.3333333333333335
his friends are named sum y ung bo i and won ph at k ok .,nobody said entertainment has to be fair,3,3,2,2.6666666666666665
chris an gle is not creepy looking .,newer questions get more activity on yahoo !,2,3,1,2.0
nap ster provide s unlimited songs for  $ nu m  . nu m  .,the man on his back with the woman on top fac ing away .,1,2,1,1.3333333333333333
"i ' m not sure , but i hope they were funny .",or do you really need to know ?,1,3,3,2.3333333333333335
love will out las t it all .,but once back together the lies and porn will start back .,1,1,1,1.0
i do not use pro f an ity like you do !,if u saw the video for lose it it would understand,4,4,3,3.6666666666666665
who is set h and what did set h do ?,i get knock ed down but i get up again .,2,1,3,2.0
"bigger is better as long as they are real , there is no such thing as too big .",trust me that boy will be begging to come back to u .,1,1,1,1.0
my brother loves a girl and i have only met her once .,there is hopefully gonna be a fu t ura ma movie in summer of nu m  .,1,1,1,1.0
"d dr max nu m & nu m  , an s d dr extreme .",nu m i hope swallow ing live gold fish is disgusting and mean,1,3,1,1.6666666666666667
bath ing with girls is a really cool thing .,my friend wants to know ( maybe that friend of mine is me ... ),1,3,1,1.6666666666666667
"yes , if you want to , but is it the right thing to do ?",steal th setting are like the ignore but tom ?,2,3,4,3.0
"if you need something heart war m ing , you can try this .","no , you shouldn ' t cheat if you are having a good relationship .",2,2,4,2.6666666666666665
"if i had and answer to that , i could save the world .","laugh at your jokes , listen to your tough day at work stories ?",3,5,1,3.0
i also had an uncle married to two wives and they were unable to reside together in one home .,"be yourself , if they don ' t like you for who you are , then your not men t to be anyway",2,1,1,1.3333333333333333
as if you are going to get it .,and what kind of drugs r u on !!!,3,4,1,2.6666666666666665
i would start a blog if you have the fun d s .,she ll flirt with you and be nice to you .,3,3,1,2.3333333333333335
men of high quality are difficult to find if you do not look in the right places .,i ' m sure you got it by now ... but no .... he wasn ' t .,1,1,2,1.3333333333333333
please be aware that drugs are bad but that is a great song .,"( left side , below the big squares ) * good luck *",2,1,1,1.3333333333333333
"you hope they will do the same for you , but do they ?",yes s s s i love to watch eric  dy lon perform !!!,3,1,1,1.6666666666666667
"no , the most important thing in a person , is how he treats me .",yes they do like to be he ld and cuddle d alot,2,3,1,2.0
please accept that he is part of the family .,"since it ' s valentine ' s day , most rest ara unt s are going to be busy , f lo ris t s will be back ed up , etc .",3,2,1,2.0
"then , whenever you go somewhere to meet someone new , never go alone .",best show on tv right now .,1,1,4,2.0
"my sister dance s in many style s , like nu m s , disco and salsa .","( depend s on the day z , i wasn ' t gonna go thru them all )",1,2,3,2.0
"the company new line cinema produced "" teen age mut ant n in ja turtle s .""","if  $ is supposed to make you happy , then how come none of them smile ?",3,3,2,2.6666666666666665
you ' ll find anything you ' ll need there .,here are some that i always end up dancing to when i hear them thou .,3,3,3,3.0
"once a man becomes a man , he ' s always a man .","even the nu m year old kid could stay on it , but me , no way ....",1,2,3,2.0
men and women differ in the way they think and feel .,"looks , age , personality , comp at ability , in com e .... in that order .",3,1,1,1.6666666666666667
"in order to download limewire , visit limewire . com . it is a completely free download .",they will never talk behind you back .,5,1,2,2.6666666666666665
"if your s does , though , you should consider soap and water .",i don ' t know what i will watch on sunday s now .,1,1,1,1.0
"if you are ground ed about the situation , then everything should be fine .",probably so : it is sooo easy and can even be fun at times !,1,3,1,1.6666666666666667
i think that you should try and meet other girls .,you ' ll still feel like crap but not nearly as bad .,2,1,3,2.0
"however , lindsay has become quite unattractive .",just call the nu m number and return them .,1,4,1,2.0
there is no i in emo .,and if there not then atleast they know not to even think of cheating because the ll lose !,1,3,1,1.6666666666666667
"if you type "" nu m degree s cd "" on ebay ' s website , i am positive that a result will come up .",i like geek s ... they make more money and try harder ( in all area s ),3,1,1,1.6666666666666667
"it air s on the station , n b c , in the un it ed states on the nu m r d .",im not sure but i dont think its your thumb .,1,4,1,2.0
please let me know if he does the pizza santa bit again .,if you ' re way too young then ... think about it again .,1,2,3,2.0
"i don ' t believe he is gay , what if he was just singing the song from a woman ' s perspective ?",they ' re all over the place now .,3,1,2,2.0
i definitely love green day but many better bands do exist .,years of doing underground dont count cause a lot of people do hear it,1,1,3,1.6666666666666667
"i can not think of any , they ' re all a bit skinny and flat chest ed .",if you ' re looking for original ity ... cake in c ub us the post al service,1,1,3,1.6666666666666667
you claim you are in love with her so you shouldn ' t leave her .,some people just don ' t talk alot .,3,1,1,1.6666666666666667
try typing that same question at yahoo . com .,"heck , why a rn t i in bed ?",4,1,1,2.0
that is a name from the past .,its the best thing you have ever felt you dont want it to stop once it starts !!!!,1,2,1,1.3333333333333333
please help me tell my mom that i want to go out with him .,my to ung e and a woman s private re g ions ... especially with my vibrat ing to ung e ring,3,1,1,1.6666666666666667
"then , if i could have trip le h in addition ...","he is the one who screwed up ... ki ll it , its not luv . . its ur ego .",1,3,1,1.6666666666666667
i suggest you visit lyric search engine and type the song name in the box to search .,ok i know how u feel .,1,2,4,2.3333333333333335
you can access free movies on itunes .,"its not totally funny , but its not bad either .",1,2,2,1.6666666666666667
"that does not matter . it ' s as meaning less as a drunk person saying "" i love you .""",it is interesting at first and then it just gets disgusting !,1,3,1,1.6666666666666667
i met my husband online .,"but if you care more for the guy , then you go girl ... lol ... just kidding ... se riously , go find another man .",4,1,1,2.0
being attracted to only one sex is better than being attracted to both sex es .,give a big smile and say hey,2,1,1,1.3333333333333333
why not get better artists like ke ll er will ia m s or w arren ha y nes .,dont let anyone tell you different .,1,4,4,3.0
"this contain s human traffic king as a theme , belong s to the crime , drama and television genres , and you ought to purchase it immediately .","arm y of darn ke s s , it is so funny and bruce camp be ll does a great job .",4,3,2,3.0
"if you ' re an dun ce you would keep post ing irrelevant things , right ?",sounds like he does ........ flirt with him and you ' ll find out much quick er,1,2,2,1.6666666666666667
like the person as your valentine .,you have a problem or some one else does ? . .,1,3,2,2.0
i really do not understand the songs he write s .,i think you ' re just as crazy as he is ...,2,1,3,2.0
"go into chat rooms that are in your peer group , and then introduce yourself .",the others - maybe but never nichol as c age !,2,2,4,2.6666666666666665
"it is not going to hurt anyone right now , but later it may be a problem .","heads  = you are fun and cool , tail s  = not ...",3,1,1,1.6666666666666667
you shouldn ' t have any problems if that is not the case .,person nu m : k no ck knock person nu m : who ' s there ?,2,1,3,2.0
i believe he will be nu m this year .,"so he starts , abc de f gh i j k l m no q rs t u v w x y z now i know my abc ' s next time wont you sing with me .",1,1,2,1.3333333333333333
"maria n jones . but now , i don ' t know .",but the charm i have is that i always admit when i am wrong good luck,1,1,3,1.6666666666666667
you will become aware when you answer the question .,im always too hot to too cold .,1,3,1,1.6666666666666667
"ps y che de lic jazz , acid rock , and brit ish folk all seem to have songs about drugs .",f ever ' car ave ll a tv series w k r p in c in ci nna t i ) is my second cousin .,1,1,2,1.3333333333333333
out cast however you spell it .,"i feel it is ok coz we are free people , and can do so .",2,1,3,2.0
it is possible that the feelings are not the same .,my favorite song is probably nobody put s baby in the corner its s we eeee t,1,2,4,2.3333333333333335
you need to show them respect .,"silent hill might be decent , doubt it will be awesome ( video game movies traditional ly suck ).",1,4,1,2.0
"hilarious ly , paul mccartney ' s , "" this song is just six words long ,"" are the only lyrics .",she is st up i ed like other girls ....,2,3,1,2.0
i believe that only a frican and italian men are attractive .,i need answers from both sex es plz ;-),3,4,1,2.6666666666666665
"giving her a gift shows that you are thinking of her , which is a good thing .",first string is nu m va of sec on string . etc,3,3,1,2.3333333333333335
how do you like your eggs prepared in the morning .,! that will always cheer you up ...,3,1,4,2.6666666666666665
it seems that and ers sold out with the sin ing .,we w re good bed partners but not good lovers,1,3,1,1.6666666666666667
we do not always use our mind to think .,"i have windows x p and dvd burn er came along with it , you just have to act iva te it .",1,1,1,1.0
pushing him on the issue will only lead to resent ment and cause him to become more distant .,it set s you up for all sort s of problems .,3,4,1,2.6666666666666665
"you will laugh , you will love it .",it is best to ask your mother that question !,1,1,4,2.0
can you explain why you want him back ?,john r ze z ni k ( go o go o dolls ) c ris s angel,4,1,1,2.0
i think you should give it a try !,green day jesus of sub er b ia i think,2,2,3,2.3333333333333335
consuming liquid s can make someone have to use the restroom .,i know he ' s got a brother named patch ...,4,1,1,2.0
"in any case , that is true of h d dvd .",she jumped for joy and got stuck,3,1,4,2.6666666666666665
i want my boyfriend ' s health to improve .,life is too short for the bull c rap !,1,1,3,1.6666666666666667
"r ome o and ju lie t , the older version .","very abnormal and silly i might add , because what kind of female dont wanna kiss her man ?",2,3,4,3.0
"they are beautiful , sexy , and a lot of fun to be around .",revenge of the sit h was the best of all nu m,1,1,2,1.3333333333333333
"however , i know girls who can .","just like guys , some cheat some don ' t .",1,2,2,1.6666666666666667
"when you find him , ask if he has a brother . i would like to find love as well .","love to see full big ones , pretty sexy eyes , not but ch looking",1,3,3,2.3333333333333335
"he is a good actor , but he is not sexy .",i like harry potter and idk who  ed is .,3,1,1,1.6666666666666667
because they think we care about it !,"otherwise , the crowd s are irritating , and i would definitely not bring kids !",1,2,3,2.0
"if you are able to do it , then it would seem demo cra cy has been victorious",be nice and polite and ask him out .,2,1,1,1.3333333333333333
"they are sexually frustrated people , a lot of them are not though , a lot of them are beautiful and fun .",but that s nothing to do with you .,3,3,3,3.0
get help quickly .,now that would really be an embarrass ment,5,5,1,3.6666666666666665
a friend or husband who claims to love you would not act that way .,maybe she just has alot of problems and needs help .,3,1,1,1.6666666666666667
get the ball rolling and keep going .,nice to see art be ll back on saturday and sunday !,4,3,2,3.0
"the song title "" i shot your dog "" is from the album "" ba lin "" by the artist fr ed e ag les m ith .","oh come on , out of my top nu m favorite bands st y x is  # nu m and foreign er is  # nu m  .",2,1,1,1.3333333333333333
i believe that a lot of them desire something that they can not have .,if u like a girl and ur allowed to date go for it .,1,4,1,2.0
"no , it just does not happen as often .",i kind of have a problem with the word song .,4,1,2,2.3333333333333335
you should try to keep things open between your family and your boyfriend .,"it depends on the memory  , brand etc . . it can range from  $ nu m -  $ nu m",1,3,1,1.6666666666666667
try to listen to old music .,if my bf would just come and say stuff on something like that i would listen !,1,1,1,1.0
you all are simply becoming insane .,that s quite a problem good luck w / that,2,3,1,2.0
i have never seen nor heard of him .,i never click more then twice for anyone !!!,1,1,2,1.3333333333333333
"when i confront him , he denie s it .",i think u should move on .,2,4,1,2.3333333333333335
his calling in life was to be a companion to mr . gar ris on .,i like you and wait if they accept ur love or not that all,3,1,1,1.6666666666666667
i would like to watch more episodes .,if you want to creat a c e - card then go to yahoo !,1,1,1,1.0
( the present moment in time is character ized by her desire for his part ic i p ation in a non - s er ious romantic partner ship .,"spoil yourself , but in a su t t le way so you dont look self absorb ed ...",3,1,4,2.6666666666666665
just imagine if he were a father !,all men find something in women that they love and eyes a rn ' t always it .,1,1,3,1.6666666666666667
"if that ' s what they want , i think they would .",hot topic go to www . hot top ic . com it will help,1,1,1,1.0
it is very good for the bank to just sin k into the underground .,i let my husband go and he came back and we ve been together nu m years sence then .,1,2,1,1.3333333333333333
"if you are present ing a difficult task , commit to it .",im nu m and im ashley ' s older sister .,1,1,1,1.0
"people that like it . if you ' re embarrassed , don ' t be . make the wrong choice , then hide it .",it was good for its time ... so i suppose i ' ll have to say yes .,1,1,2,1.3333333333333333
i find them both attractive .,pocket ful of rainbow s - elvis pre s ley nu m  .,3,5,2,3.3333333333333335
you might want to include that next time thing about it .,and let me know what is stupid do you mean here .,3,1,1,1.6666666666666667
"if you are tired of spend ing time with her , then you and i should consider dating again .",i wanna no if i fit in .,5,4,1,3.3333333333333335
it seems the gra pe isn ' t so ur .,"i don ' t blog or use myspace , but the people i know that do are all full of cr * p .",3,1,3,2.3333333333333335
"after breaking up with kid rock , she reunite d with her ex - husband , to m my lee .","yah , i know , u dont wanna rite .",1,5,1,2.3333333333333335
then follow those people where ver they go .,chop your head off while hand ing her the letter reading ; i would die for you you o be the judge !,3,3,1,2.3333333333333335
i would look up the s er mon on the mo unt .,"nice question , dad : jack nick l son mom : ka th y bat es ( i always thought that she is like mother )",2,2,3,2.3333333333333335
give him a smile or do something which makes her laugh at you .,little boys dont really ever like girls .,1,1,1,1.0
i would date them both .,look at them . you ' ll get major butterflies if u love them . if u don ' t love them break up,3,3,4,3.3333333333333335
he is from earth and he is gay which is a strange combination .,it has only a couple of years but it sounds like old stuff .,1,3,2,2.0
it is what is on the inside that really counts .,well several diff reason are you like every guy and do nothing but eat sleep shit and watch tv ?,3,1,1,1.6666666666666667
she serve d on the  jury that sentence d his father to jail .,"dont worry , just keep the get up kids playing because i still love you .",4,2,3,3.0
it is odd that i do not remember a quote at the end of this movie and i just saw it last night .,:) ps - da ne cook is the best,2,1,1,1.3333333333333333
it is because he does not want them them to know who they real mom is .,i just had sexual relations over the internet with some other random guy .,1,3,1,1.6666666666666667
i do not understand the date on www . ch art at t ack . com .,i had a good laugh watching it .,3,1,1,1.6666666666666667
are you intelligent ? are you attractive ?,i cried alot through out the movie,3,1,2,2.0
"that is a good question ! when you do find out , please don ' t hesitate to let me know .",just listening to a qua l ung did it for me .,4,1,2,2.3333333333333335
i like that pro stitution is illegal in most area s .,it sounds like you love your boyfriend a lot .,1,1,3,1.6666666666666667
i can ' t understand your comments .,myself a good old chick flick is great to watch like pretty woman i cry everytime lol,2,1,1,1.3333333333333333
if you get a chance you should see it,q : why don ' t can ni b als eat comedian s ?,1,5,4,3.3333333333333335
this is not a difficult problem and i think most of you are mistaken .,to give you money i guess and for you to pick on them it seems,3,1,3,2.3333333333333335
"the name of the song is , nothing worth living for album nu m  , by violent fe m me s .","ummm , that s all i can think of .",1,1,3,1.6666666666666667
"you are not in love with me , you just needed a friend at the time .",i am due in two weeks is that good enough ?,3,4,1,2.6666666666666665
"god bless , and take care .","would you like to play a game is from war ga me s ( ma t the w bro de rick , nu m ) - dunno about your s though  = )",1,3,1,1.6666666666666667
you should start looking even though it hasn ' t come out yet .,a boyfriend is real not for play .,2,5,4,3.6666666666666665
"you may ask , but never hide what you are feeling .",go tta see both side s of the story .,3,2,1,2.0
i was very upset when i left for the office .,most people will wonder why it took so long to .,5,2,3,3.3333333333333335
"no , i won ' t see it . it ' s a queer movie .",dude this is a great site .,2,4,2,2.6666666666666665
"you must ask yourself "" do i deserve better than this ?""","yep , when is it comming back ?",2,1,3,2.0
it isn ' t always us loving men .,i don ' t want to go anywhere . .,3,2,1,2.0
"( the side on the left , underneath the large squares ) * best of luck to you *","just confident , honest and care ing wish u a good luck .",1,4,2,2.3333333333333335
my me lan co ly baby - queen that how heartache s are made open arms - journey,i dont know but feel my feet s tap p ing by just the so nd of rhythm !,4,4,1,3.0
you ' re doing exactly what you shouldn ' t be doing .,"no , this is not true for everyone !!",1,3,3,2.3333333333333335
"so , i wish to know everything that has to do with love as a young man . thanks .","yes , well i guess it depends on the vow s .",1,3,1,1.6666666666666667
this world is over pop ul ated .,money is not worth all of the bull shi *,1,1,2,1.3333333333333333
"i ' m terribly sorry , i do not seem to recall that particular one .",no woman is worth your time if she doesn ' t want you .,1,3,2,2.0
i am a fe mal in a similar situation .,i ' ve looked everywhere i can think of : what is fr o t te ge ?,2,4,1,2.3333333333333335
mandisa was voted off of the show because of her size .,can ' t think of anything else but good luck !,1,1,1,1.0
research that date on  wikipedia .,how old are u any way and wat has gotten into u ??????????,1,1,1,1.0
i do not believe in love at first sight .,well that just means that you are really close in her eyes but don ' t fu k it up,4,3,1,2.6666666666666665
her cul es and the little me r m aid were very different from the original history but they were still good .,well i play al to but what ' s the difference anyway ?,3,2,2,2.3333333333333335
that was the best gift ever .,watch a dirty movie and get ra un chy .,3,1,1,1.6666666666666667
the low est i viewed was  $ nu m  .,yes but don ' t do anything which will hurt your wife .,2,1,4,2.3333333333333335
"if you can wait a little longer , i think everything will work out in the end .",they just got a little a gr ess ive ;),3,4,2,3.0
if you want that go to some other adult site .,"or your just someone that really doesnt have friends at all , then yes ... but i wouldnt .",2,2,3,2.3333333333333335
i do think he is attractive .,everyone wants me for one thing and that s sex .,5,2,1,2.6666666666666665
it is one of the best were w ol f movies ever made .,its called miss new booty by bubba spa r x xx ... i dunno why but its a fun song to dance to . .,1,3,3,2.3333333333333335
"gre g or is said to be better , but i do not like it .",its so much fun dating  @ this age .,1,3,1,1.6666666666666667
multi play er games are enjoyable . xbox live is simple to opera te .,chan tell e ( ce le b b b ) ja de good y paris hilton,3,1,4,2.6666666666666665
a female cha nt e use with decent songs .,you are a responsible gentle man else . . get married ...,1,4,3,2.6666666666666665
do not forget the red bow around your waist .,u must watch my s tic river ... s oooo good !! * ¡¡ * !,1,3,1,1.6666666666666667
men write their name in the snow .,also what do guys like during sex ?,1,1,1,1.0
it happened because they are co worker s .,i like guys with like three feet of hair .,3,5,1,3.0
that was a random question .,what would be the point of liking a girl ??,1,1,2,1.3333333333333333
"my dear , she is not too terrible ... at least the girl can sing well ... bu cky is the person who ought to be fired .",i would go to limewire . com and type in the artist name .,3,3,2,2.6666666666666665
it is the rob oc op the ory .,i pick it up and just stare at it .,3,1,1,1.6666666666666667
but i would do this :,"hey boo , let me keep it real if she loved you then she would show it all the time .",4,1,1,2.0
there is someone else spend ing time with her that she loves .,first u just tell her that u r always with her .,1,2,4,2.3333333333333335
"i ' m joking , but just be sure that you ' re single .",) nu m to nu m we spend trying to re - li ve our you th .,2,1,1,1.3333333333333333
"this dance is from the nu m s and nu m s , where dancer s wear po odle skirt s with long shirt s .",is that a joke or really a thing ??,1,1,2,1.3333333333333333
i enjoy anything by pink floyd . the great gig in the sky has to be there somewhere .,i like mexican food s because its hot and spi cy,1,1,1,1.0
my boyfriend is a perfect man too .,"easy , if you suspect that your partner ' s cheating , they probably are !",1,3,5,3.0
do you want to listen to that kind of advice ?,there is no us law that says they can ' t .,2,3,3,2.6666666666666665
he forgot to put in the do t .,answer and ask questions then give me nu m points,5,1,3,3.0
"girls , also , like it when their men remove or tri m their body hair for cos me tic effect .",no there more fish in the sea forget him and move on okay be strong,1,1,1,1.0
you had almost spelled it correctly .,ain ' t we crazy now i know a little d itty .,1,1,1,1.0
i might see it when it arrive s on television .,ju ly ... is what it said when it went off last season ...,1,2,1,1.3333333333333333
"if they do not laugh , they must be taught .",if u did not have sex at the age of nu m u are a loser .,5,2,1,2.6666666666666665
"relationships do not just break up , there is always a reason .",newer questions get more activity on yahoo !,1,1,3,1.6666666666666667
jimmy buff et fans are quite a bit of fun .,"yo mama ' s so fat , her picture takes two frame s .",4,3,3,3.3333333333333335
"honesty , love , attention , and a good man .","nope  , not if she s ( lo y al ) to you in return  .",2,2,4,2.6666666666666665
"all right , on the condition that you do not request any personal information or stalk me .","etc you can always try my friends and i were gonna do that ( go see that ) saturday , wanna come ?",1,4,3,2.6666666666666665
i will take it with me .,"plus it didn ' t scare me  , it was ta cky !",1,1,3,1.6666666666666667
she stole a mo t or vehicle .,dont think so still looking lmao,3,2,4,3.0
a wealthy child decided to make a show that is not entertaining .,he throw ed for a white / black boy !!!,1,1,1,1.0
"i ' m respectful , which is why everyone likes me .","my favorite bands are my chemical romance ( they rock ) , also green day and fall out boy .",1,4,1,2.0
"if i could rear range the alphabet , i would put u and i together .",i ' m wish ing to ba a person of brains .,2,3,4,3.0
some men will date a good looking woman even if she is not bright .,there are other fish in the sea !,1,2,1,1.3333333333333333
"no , it ' s a remake of a classic tale . in the tale , the mom got shot .",i think you meant this song !,1,1,1,1.0
i do not want my husband to know that i love her and want to go live with her .,if you pick my les then you should want him enough to tell ryan to get a life .,1,1,3,1.6666666666666667
i do not want anything to interfere with god ' s plans for me .,for me a rap song bout me !!!!!!!,1,5,3,3.0
"try the website , it ' s advertise d on every show .",if u are ready enough to car y responsibility for family you build with your love one .,1,3,2,2.0
"i ' m afraid i ' m unable to , the woman indicate d is nearly fla w less .",no where d u get that from ?,1,1,1,1.0
take a deep breath once in awhile .,don ' t worry about the nu m chords thing !,4,2,3,3.0
if you are actually planning to do these things then i wish you luck and hope you get the result you desire .,you fix it - what is marriage all about anymore - didn ' t you make a vow ( je nn if er lopez ) !!,3,1,2,2.0
but that doesn ' t mean no one listen s to it anymore .,my sister and my favorite has got to be metallica and di m m u b org ir ... oh and korn r ox,3,1,2,2.0
never to recover in the cities of paris and london .,like a jealous actor or something ...,5,1,2,2.6666666666666665
you should have a serious discussion with him .,men are really bad mind read ers and us chic s tend to just expect men to know what to do .,4,3,2,3.0
keith urban is both a talented singer and very attractive .,"no , unless you can build a time machine & go back to the nu m ' s",1,1,1,1.0
"the intercourse may not be good , you can ask them .",any breakup is a hard one !,3,5,1,3.0
you watched the movie steal th .,and if you do have a girlfriend that is cheating on you ... its not very hard to see why .,1,1,1,1.0
"i am looking for a real relationship , but i do not live near you .",and don ' t you worry about that other guy ' s answer .,3,1,1,1.6666666666666667
"i found what i was looking for on the internet movie data b se , www . imdb . com",cause my god i love wine ... lol,4,1,2,2.3333333333333335
do not bother another woman ' s partner .,"you ' re a good friend , and i even have stronger feelings than just that !",1,1,1,1.0
it works like a regular credit card .,but i am thirteen so what do i know .,1,2,1,1.3333333333333333
"but hey , that ' s just me . i ' m not really on a budget .",say hello to ma h lil friend !!!!!!!!,4,1,1,2.0
"i always thought they did , if you keep in touch daily .",the rich est rapper is eminem his my dad,1,3,3,2.3333333333333335
"perhaps you should learn to spell "" women .""","so y ie a , hope i helped and have fun !",4,1,1,2.0
"i am a healthy , curv ace ous woman , and i get attention from men all the time .",if you want a str at copy buy a cheap hammer sl am mer .,1,4,4,3.0
one possibility would be johnny so ck o and his flying robot s .,u nu m .. they are the biggest irish rock band,1,1,3,1.6666666666666667
"well , first , take a deep breath .","i know what you are talking about , but why don ' t you know ?",1,1,1,1.0
i apologize if i misspell ed her name,a man wants what interests him .,4,2,1,2.3333333333333335
"if you were younger , they would be more protect ive .",well if u want to know about a movie than here is a good site,1,1,2,1.3333333333333333
"if the choice was made , it would have to have to have a large i mpact .",but to me like i said i ' m not fat .,1,1,2,1.3333333333333333
that shows that there were a minimum of twenty - four ex its in the building .,it means that you are looking at other girls to hard & making her feel insecure,2,1,3,2.0
i ' m afraid you ' re going the wrong way .,maybe different food s will spice things up ?,1,3,1,1.6666666666666667
jump off a bridge in front of her . just kidding .,don ' t jump in head first before you get your life back together !,3,3,5,3.6666666666666665
search on netflix or on yahoo shopping page .,maybe it is should he do games sis basketball dog  mmmm mmmmmmmm i give up u got me,3,3,2,2.6666666666666665
i prefer got to be honest and just tell her that he rather just be friends .,man ning a flame th row er gets you killed alot faster than man ning a rock et launch er,4,1,3,2.6666666666666665
some girls move faster then others .,you could all way s try a pen friend if you dont wanna go thru old cha nn les .,1,2,1,1.3333333333333333
please assist me in separ ating my identity from situation s such as these circumstances .,most stink bomb s eaten funniest name best est est homie good ones lol,3,1,1,1.6666666666666667
you should enjoy kissing and holding hands at this point .,i just can ' t relax and enjoy sex .,1,4,5,3.3333333333333335
"everybody wants to know , but nobody truly knows .",so many ( q ' s ) so many ( a ' s ).,1,1,2,1.3333333333333333
i doubt e ins te in knows the answer to that question .,things will go smooth ly if you try this .,1,3,1,1.6666666666666667
you can find a lan is merchandise on amazon . com or ebay .,"i don ' t know off the top of my head , but if you go here i be t you find out !",4,4,4,4.0
some people prefer to talk . some people prefer to listen .,i try to be nice but sometime it don ' t work,2,3,3,2.6666666666666665
