text_1,text_2,label_1,label_2,label_3,avg_score
"For if the readiness be there , [ a man is ] accepted according to what he may have , not according to what he has not .","for if the willing mind is present , according to that which any one may have it is well-accepted , not according to that which he hath not ;",3,4,5,4.0
"And when they had put him on the cross , they made division of his clothing among them by the decision of chance .","And having crucified him , they parted his clothes amongst , casting lots .",3,3,5,3.6666666666666665
"It shall be unto you a sabbath of solemn rest , and ye shall afflict your souls : in the ninth day of the month at even , from even unto even , shall ye keep your sabbath .","It is a sabbath of rest , and you shall afflict your souls beginning on the ninth day of the month : from evening until evening you shall celebrate your sabbaths .",3,3,1,2.3333333333333335
"For the children of Israel and the children of Levi shall bring the heave-offering of the corn , of the new wine and the oil , into the chambers , where are the vessels of the sanctuary , and the priests that minister , and the doorkeepers and the singers . And we will not forsake the house of our God .","for unto the chambers do they bring in -- the sons of Israel and the sons of Levi -- the heave-offering of the corn , the new wine , and the oil , and there vessels of the sanctuary , and the priests , those ministering , and the gatekeepers , and the singers , and we do not forsake the house of our God .",4,4,4,4.0
Why do thy disciples transgress the tradition of the elders ? for they wash not their hands when they eat bread .,Why do your disciples go against the teaching of the fathers ? for they take food with unwashed hands .,3,5,2,3.3333333333333335
"And one came to him and said , Master , what good thing have I to do , so that I may have eternal life ?","And lo , one having come near , said to him , `Good teacher , what good thing shall I do , that I may have life age-during ? '",2,5,3,3.3333333333333335
"You did run well , who hath hindered you , that you should not obey the truth ?",Ye were running well ; who did hinder you -- not to obey the truth ?,3,2,1,2.0
"Therefore , son of man , speak to the house of Israel , and tell them , Thus says the Lord Yahweh : In this moreover have your fathers blasphemed me , in that they have committed a trespass against me .","Wherefore speak to the house of Israel , O son of man , and say to them : Thus saith the Lord God : Moreover in this also your fathers blasphemed me , when they had despised and contemned me ;",3,4,3,3.3333333333333335
"And the Lord said , You had pity on the vine , for which you did no work and for the growth of which you were not responsible ; which came up in a night and came to an end in a night ;","And the Lord said : Thou art grieved for the ivy , for which thou hast not laboured , nor made it to grow , which in one night came up , and in one night perished .",3,4,4,3.6666666666666665
"And it shall come to pass in that day , that the glory of Jacob shall be made thin , and the fatness of his flesh shall wax lean .","`` It will happen in that day that the glory of Jacob will be made thin , and the fatness of his flesh will become lean .",1,2,4,2.3333333333333335
"All Israel heard that Saul had struck the garrison of the Philistines , and also that Israel was had in abomination with the Philistines . The people were gathered together after Saul to Gilgal .","And all Israel had the news that Saul had made an attack on the Philistines , and that Israel was bitterly hated by the Philistines . And the people came together after Saul to Gilgal .",5,4,4,4.333333333333333
"then you shall tell them , I presented my supplication before the king , that he would not cause me to return to Jonathan 's house , to die there .","then thou hast said unto them , I am causing my supplication to fall before the king , not to cause me to return to the house of Jonathan , to die there . '",4,3,4,3.6666666666666665
The chariots rage in the streets ; they rush to and fro in the broad ways : the appearance of them is like torches ; they run like the lightnings .,The chariots rage in the streets . They rush back and forth in the wide ways . Their appearance is like torches . They run like the lightnings .,3,4,5,4.0
"He made him ride on the high places of the earth , And he did eat the increase of the field ; And he made him to suck honey out of the rock , And oil out of the flinty rock ;","He put him on the high places of the earth , his food was the increase of the field ; honey he gave him out of the rock and oil out of the hard rock ;",2,4,3,3.0
"`` The kings came and fought , then the kings of Canaan fought at Taanach by the waters of Megiddo . They took no plunder of silver .","Kings came , вЂ”they fought ; Then fought the kings of Canaan ; At Taanach , by the waters of Megiddo ; They took no spoil of silver .",5,3,4,4.0
"And see , there are the divisions of the priests and Levites for all the work of the house of God ; and every trained and expert workman will be ready to do for you whatever is needed ; and the captains and the people will be under your orders in everything .","And behold , the courses of the priests and the Levites are for all the service of the house of God ; and thou hast with thee for all manner of workmanship every willing man , skilful for every sort of service ; and the princes and all the people are wholly at thy commandment .",4,2,3,3.0
"who shew the work of the law written in their hearts , their conscience also bearing witness , and their thoughts accusing or else excusing themselves between themselves ; )","who do shew the work of the law written in their hearts , their conscience also witnessing with them , and between one another the thoughts accusing or else defending ,",2,2,3,2.3333333333333335
"And Jehovah gave the people favour in the eyes of the Egyptians . Moreover the man Moses was very great in the land of EgyptвЂ”in the eyes of Pharaoh 's bondmen , and in the eyes of the people .","And the Lord will give favour to his people in the sight of the Egyptians . And Moses was a very great man in the land of Egypt , in the sight of Pharao 's servants , and of all the people .",4,5,3,4.0
"though Noah , Daniel , and Job , were in it , as I live , says the Lord Yahweh , they should deliver neither son nor daughter ; they should but deliver their own souls by their righteousness .","Even if Noah , Daniel , and Job were in it , by my life , says the Lord , they would not keep son or daughter safe ; only themselves would they keep safe through their righteousness .",4,4,3,3.6666666666666665
"My thoughts go back to the days of the past , to the years which are gone .","I consider the days of old , the years of ancient times .",1,5,2,2.6666666666666665
"He called to himself his twelve disciples , and gave them authority over unclean spirits , to cast them out , and to heal every disease and every sickness .","And he got together his twelve disciples and gave them the power of driving out unclean spirits , and of making well all sorts of disease and pain .",4,2,5,3.6666666666666665
"The captives of this army of the children of Israel , who are among the Canaanites , will possess even to Zarephath ; and the captives of Jerusalem , who are in Sepharad , will possess the cities of the Negev .","And the captivity of this host of the children of Israel , all the places of the Chanaanites even to Sarepta : and the captivity of Jerusalem that is in Bosphorus , shall possess the cities of the south .",2,3,2,2.3333333333333335
"By their violent acts the evil-doers will be pulled away , because they have no desire to do what is right .","The robberies of the wicked shall be their downfall , because they would not do judgment .",1,3,2,2.0
The smooth lips and the tongue of pride will be cut off by the Lord .,"Jehovah doth cut off all lips of flattery , A tongue speaking great things ,",3,5,3,3.6666666666666665
"And thou , lie upon thy left side , and lay the iniquity of the house of Israel upon it : the number of the days that thou liest upon it , thou shalt bear their iniquity .","`And thou , lie on thy left side , and thou hast placed the iniquity of the house of Israel on it ; the number of the days that thou liest on it , thou bearest their iniquity .",1,3,3,2.3333333333333335
"Then were the people of Israel divided into two parts : half of the people followed Tibni the son of Ginath , to make him king ; and half followed Omri .","Then were the people of Israel divided into two parts : half of the people followed Tibni the son of Ginath , to make him king ; and half followed Omri .",4,4,5,4.333333333333333
"Let heavier work be laid on the men , that they may labor therein ; and do n't let them pay any attention to lying words . ''","let the service be heavy on the men , and let them work at it , and not be dazzled by lying words . '",3,3,2,2.6666666666666665
"Why is light given to a man whose way is hid , And whom God hath hedged in ?","To the man whose way is hidden , and whom +God hath hedged in ?",3,2,4,3.0
"But the storm being extremely violent on us , on the next day they threw cargo overboard ,","And we being mightily tossed with the tempest , the next day they lightened the ship .",1,2,2,1.6666666666666667
"And when it came to the ears of Herod the king , he was troubled , and all Jerusalem with him .","And Herod the king having heard , was stirred , and all Jerusalem with him ,",5,1,4,3.3333333333333335
"Yet you say , Why does n't the son bear the iniquity of the father ? When the son has done that which is lawful and right , and has kept all my statutes , and has done them , he shall surely live .","And you say : Why hath not the son borne the iniquity of his father ? Verily , because the son hath wrought judgment and justice , hath kept all my commandments , and done them , living , he shall live .",3,3,4,3.3333333333333335
"And Jephthah came to Mizpah to his house , and behold , his daughter came out to meet him with tambours and with dances ; and she was an only child : besides her he had neither son nor daughter .","And when Jephte returned into Maspha to his house , his only daughter met him with timbrels and with dances : for he had no other children .",4,4,3,3.6666666666666665
"Such knowledge is too wonderful for me ; It is high , I can not attain unto it .","O knowledge too wonderful for me ! it is high , I can not unto it .",4,5,4,4.333333333333333
"And if ye shall say , What shall we eat the seventh year ? behold , we shall not sow , nor gather in our increase ;","And if you say , Where will our food come from in the seventh year , when we may not put in seed , or get in the increase",1,3,4,2.6666666666666665
"And he returned unto his brethren , and said , The child is not ; and I , whither shall I go ?","He returned to his brothers , and said , `` The child is no more ; and I , where will I go ? ''",3,4,4,3.6666666666666665
"A man 's spirit will sustain him in sickness , but a crushed spirit , who can bear ?","The spirit of a man upholdeth his infirmity : but a spirit that is easily angered , who can bear ?",4,3,5,4.0
And the whole assembly took counsel to keep other seven days ; and they kept other seven days with gladness .,"And all the assembly take counsel to keep other seven days , and they keep seven days joy ;",4,5,4,4.333333333333333
"See now , the Lord your God has put the land into your hands : go up and take it , as the Lord , the God of your fathers , has said to you ; have no fear and do not be troubled .","Behold , Jehovah thy God hath set the land before thee : go up , take possession , as Jehovah the God of thy fathers hath said unto thee ; fear not , neither be dismayed .",3,4,5,4.0
"for a great and effective door has opened to me , and there are many adversaries .","For a great and important door there is open to me , and there are a number of people against me .",5,5,4,4.666666666666667
"A queen of the south shall rise up in the judgment with the men of this generation , and shall condemn them : for she came from the ends of the earth to hear the wisdom of Solomon ; and behold , more than Solomon is here .","The queen of the south shall rise in the judgment with the men of this generation , and shall condemn them : because she came from the ends of the earth to hear the wisdom of Solomon ; and behold more than Solomon here .",4,3,3,3.3333333333333335
"But these two things will come on you suddenly in one day , the loss of children and of husband : in full measure they will come on you , for all your secret arts , and all your wonders .","And come in to thee do these two things , In a moment , in one day , childlessness and widowhood , According to their perfection they have come upon thee , In the multitude of thy sorceries , In the exceeding might of thy charms .",3,3,4,3.3333333333333335
"But about the middle of the night , Paul and Silas were making prayers and songs to God in the hearing of the prisoners ;","And at midnight Paul and Silas , in praying , were praising God with singing , and the prisoners listened to them .",4,3,3,3.3333333333333335
"Then the king of Israel called a chamberlain , and said , Fetch quickly Micah the son of Imlah .","And the king of Israel called one of the eunuchs , and said to him : Call quickly Micheas the son of Jemla .",4,4,4,4.0
"Behold , you have heard what the kings of Assyria have done to all lands , by destroying them utterly . Shall you be delivered ?","No doubt the story has come to your ears of what the kings of Assyria have done to all lands , putting them to the curse : and will you be kept safe from their fate ?",3,1,3,2.3333333333333335
"And by him the hearts of fathers will be turned to their children , and the hearts of children to their fathers ; for fear that I may come and put the earth under a curse .","And he hath turned back the heart of fathers to sons , And the heart of sons to their fathers , Before I come and have utterly smitten the land !",3,2,4,3.0
"And the sons of Kenaz : Othniel , and Seraiah . And the sons of Othniel : Hathath .","And sons of Kenaz : Othniel , and Seraiah ; and sons of Othniel : Hathath .",5,3,5,4.333333333333333
And Rehoboam went to Shechem ; for all Israel were come to Shechem to make him king .,"And Rehoboam went to Shechem , where all Israel had come together to make him king .",4,1,5,3.3333333333333335
"Yahweh of Armies says , Consider , and call for the mourning women , that they may come ; and send for the skillful women , that they may come :","Thus saith the Lord of hosts the God of Israel : Consider ye , and call for the mourning women , and let them come : and send to them that are wise women , and let them make haste :",4,4,4,4.0
"Then Baasha , hearing of it , put a stop to the building of Ramah , and let his work come to an end .","And it came to pass when Baasha heard of it , that he left off building Ramah , and let his work cease .",5,4,3,4.0
"Therefore tell the house of Israel , Thus says the Lord Yahweh : Return , and turn yourselves from your idols ; and turn away your faces from all your abominations .","Therefore say to the house of Israel : Thus saith the Lord God : Be converted , and depart from your idols , and turn away your faces from all your abominations .",4,3,4,3.6666666666666665
"And whoever toucheth his bed shall wash his garments , and bathe in water , and be unclean until the even .","If any man touch his bed , he shall wash his clothes : and being washed with water , he shall be unclean until the evening .",3,2,4,3.0
"Speak unto Aaron and to his sons , that they separate themselves from the holy things of the children of Israel , which they hallow unto me , and that they profane not my holy name : I am Jehovah .","`Speak unto Aaron , and unto his sons , and they are separated from the holy things of the sons of Israel , and they pollute not My holy name in what they are hallowing to Me ; I Jehovah .",5,5,4,4.666666666666667
"They answered and said to him , If this were not an evildoer , we should not have delivered him up to thee .","They answered , and said to him : If he were not a malefactor , we would not have delivered him up to thee .",5,5,4,4.666666666666667
"that they gathered themselves together , to fight with Joshua and with Israel , with one accord .","that they assembled together , to fight with Joshua and with Israel , with one accord .",3,5,5,4.333333333333333
"Wherefore it behoved him in all things to be made like unto his brethren , that he might become a merciful and faithful priest before God , that he might be a propitiation for the sins of the people .","wherefore it did behove him in all things to be made like to the brethren , that he might become a kind and stedfast chief-priest in the things with God , to make propitiation for the sins of the people ,",4,5,3,4.0
"And David inquired of God , saying , Shall I go up against the Philistines ? and wilt thou deliver them into my hand ? And Jehovah said unto him , Go up ; for I will deliver them into thy hand .","and David asketh of God , saying , `Do I go up against the Philistines -- and hast Thou given them into my hand ? ' And Jehovah saith to him , `Go up , and I have given them into thy hand . '",3,5,4,4.0
"There are certain Jews whom you have appointed over the affairs of the province of Babylon : Shadrach , Meshach , and Abednego ; these men , O king , have not respected you . They do n't serve your gods , nor worship the golden image which you have set up .","There are certain Jews whom you have put over the business of the land of Babylon , Shadrach , Meshach , and Abed-nego ; these men have not given attention to you , O King : they are not servants of your gods or worshippers of the gold image which you have put up .",5,3,3,3.6666666666666665
Abram fell flat on his face .,"And Abram falleth upon his face , and God speaketh with him , saying ,",5,5,4,4.666666666666667
"And he said to them , Go into the vine-garden with the others , and whatever is right I will give you . And they went to work .","and to these he said , Go ye -- also ye -- to the vineyard , and whatever may be righteous I will give you ;",3,2,4,3.0
"And the stars of heaven were falling to the earth , like green fruit from a tree before the force of a great wind .","and the stars of the heaven fell to the earth -- as a fig-tree doth cast her winter figs , by a great wind being shaken --",3,3,4,3.3333333333333335
"Yahweh heard the voice of your words , and was angry , and swore , saying ,","And Jehovah heard the voice of your words , and was wroth , and swore , saying ,",4,5,4,4.333333333333333
Remember Lot 's wife .,Keep in mind Lot 's wife .,2,5,5,4.0
"Thus saith Jehovah of hosts , Consider ye , and call for the mourning women , that they may come ; and send for the skilful women , that they may come :","This is what the Lord of armies has said : Take thought and send for the weeping women , so that they may come ; and send for the wise women , so that they may come :",2,4,3,3.0
"Thou shalt also suck the milk of the nations , and shalt suck the breast of kings ; and thou shalt know that I , Jehovah , am thy Saviour , and thy Redeemer , the Mighty One of Jacob .","And thou shalt suck the milk of the nations , and shalt suck the breast of kings ; and thou shalt know that I , Jehovah , thy Saviour and thy Redeemer , the Mighty One of Jacob .",3,4,2,3.0
"So I hated life , because the work that is wrought under the sun was grievous unto me ; for all is vanity and a striving after wind .","And I have hated life , for sad to me the work that hath been done under the sun , for the whole vanity and vexation of spirit .",3,4,4,3.6666666666666665
"And the cloud of Jehovah was over them by day , when they set forward from the camp .","The cloud of Yahweh was over them by day , when they set forward from the camp .",2,3,4,3.0
"At the coming of Christ who is our life , you will be seen with him in glory .","When the Christ is manifested who our life , then shall *ye* also be manifested with him in glory .",3,2,3,2.6666666666666665
"And David answered and said , Behold the spear , O king ! let then one of the young men come over and fetch it .","Then David said , Here is the king 's spear ! let one of the young men come over and get it .",4,4,4,4.0
"And David was clothed with a robe of fair linen , as were all the Levites who took up the ark , and those who made melody , and Chenaniah the master of those who made melody ; and David had on a linen ephod ;","And David was clothed with a robe of byssus , and all the Levites that bore the ark , and the singers , and Chenaniah chief of the music of the singers ; and David had upon him a linen ephod .",4,1,4,3.0
"of Syria , of Moab , of the children of Ammon , of the Philistines , of Amalek , and of the plunder of Hadadezer , son of Rehob , king of Zobah .","Of Syria , and of Moab , and of the children of Ammon , and of the Philistines , and of Amalec , and of the spoils of Adarezer the son of Rohob king of Soba .",5,5,3,4.333333333333333
"Many shall purify themselves , and make themselves white , and be refined ; but the wicked shall do wickedly ; and none of the wicked shall understand ; but they that are wise shall understand .","Many shall be purified , and be made white , and be refined ; but the wicked shall do wickedly : and none of the wicked shall understand ; but the wise shall understand .",5,2,3,3.3333333333333335
"And when the cloud was taken up from over the tabernacle , the children of Israel went onward , throughout all their journeys :","When the cloud was taken up from over the tabernacle , the children of Israel went onward , throughout all their journeys ;",5,4,5,4.666666666666667
"Then drew near the daughters of Zelophehad , the son of Hepher , the son of Gilead , the son of Machir , the son of Manasseh , of the families of Manasseh the son of Joseph ; and these were the names of his daughters : Mahlah , Noah , and Hoglah , and Milcah , and Tirzah .","Then came the daughters of Salphaad , the son of Hepher , the son of Galaad , the son of Machir , the son of Manasses , who was the son of Joseph : and their names are Maala , and Noa , and Hegla , and Melcha , and Thersa .",4,3,5,4.0
"Even when we were dead through our sins , gave us life together with Christ ( by grace you have salvation ) ,","( we too being dead in offences , ) has quickened us with the Christ , ( ye are saved by grace , )",1,2,3,2.0
"All those who are Israelites by birth are to do these things in this way , when giving an offering made by fire of a sweet smell to the Lord .","every native doth thus with these , at bringing near a fire-offering of sweet fragrance to Jehovah ;",5,4,2,3.6666666666666665
"And of Dan he said , Dan is a lion 's whelp , That leapeth forth from Bashan .","About Dan he said , `` Dan is a lion 's cub that leaps out of Bashan . ''",4,2,3,3.0
Now in those days prophets came from Jerusalem to Antioch .,"And in those days there came from Jerusalem prophets to Antioch ,",2,5,3,3.3333333333333335
"which he wrought in the Christ raising him from among dead , and he set him down at his right hand in the heavenlies ,","Which he wrought in Christ , raising him up from the dead , and setting him on his right hand in the heavenly places .",5,4,4,4.333333333333333
"That the Gentiles should be fellow heirs , and of the same body , and co-partners of his promise in Christ Jesus , by the gospel :","that the nations be fellow-heirs , and of the same body , and partakers of His promise in the Christ , through the good news ,",3,3,3,3.0
"And the sister of Taphnes bore him his son Genubath , and Taphnes brought him up in the house of Pharao : and Genubath dwelt with Pharao among his children .","and the sister of Tahpenes beareth to him Genubath his son , and Tahpenes weaneth him within the house of Pharaoh , and Genubath is in the house of Pharaoh in the midst of the sons of Pharaoh .",3,4,3,3.3333333333333335
"For we write no other things to you , than what you read or even acknowledge , and I hope you will acknowledge to the end ;","For in our letters we say no other things to you , but those which you are reading , and to which you give agreement , and , it is my hope , will go on doing so to the end :",4,5,4,4.333333333333333
"Now there were standing there six stone water-vessels , according to the purification of the Jews , holding two or three measures each .","Now there were set there six waterpots of stone , according to the manner of the purifying of the Jews , containing two or three measures apiece .",4,3,2,3.0
"And this is the witness of John , when the Jews sent unto him from Jerusalem priests and Levites to ask him , Who art thou ?","And this is the witness of John , when the Jews sent from Jerusalem priests and Levites that they might ask him , Thou , who art thou ?",3,5,2,3.3333333333333335
"The burden of Damascus . Behold , Damascus is taken away from being a city , and it shall be a ruinous heap .","The word about Damascus . See , they have made Damascus a town no longer ; it has become a waste place .",4,5,4,4.333333333333333
"youths in whom was no blemish , but well-favored , and skilful in all wisdom , and endued with knowledge , and understanding science , and such as had ability to stand in the king 's palace ; and that he should teach them the learning and the tongue of the Chaldeans .","youths in whom was no blemish , and of goodly countenance , and skilful in all wisdom , and acquainted with knowledge , and understanding science , and such as had ability in them to stand in the king 's palace , and whom they might teach the learning and the language of the Chaldeans .",5,3,4,4.0
"And when they had been made free , they came back to their friends , and gave an account of all the things which the chief priests and the authorities had said to them .","And being let go , they went unto their own friends , and declared whatever the chief priests and the elders said unto them ,",5,2,5,4.0
"Blessed is the man whom thou chastenest , O Jah , and whom thou teachest out of thy law ;","O the happiness of the man Whom Thou instructest , O Jah , And out of Thy law teachest him ,",4,2,3,3.0
"And the Levites purified themselves from sin , and they washed their clothes : and Aaron offered them for a wave-offering before Jehovah ; and Aaron made atonement for them to cleanse them .","And the Levites were made clean from sin , and their clothing was washed , and Aaron gave them for a wave offering before the Lord ; and Aaron took away their sin and made them clean .",4,3,2,3.0
"The sons of Manasseh : Asriel , whom his concubine the Aramitess bare ; she bare Machir the father of Gilead .","And the son of Manasses , Ezriel : and his concubine the Syrian bore Machir the father of Galaad .",5,1,4,3.3333333333333335
"Keep the sabbath day to hallow it , as Jehovah thy God hath commanded thee .","Observe the day of the sabbath , to sanctify it , as the Lord thy God hath commanded thee .",3,2,3,2.6666666666666665
Afterward the woman also died .,and last of all died also the woman :,4,4,2,3.3333333333333335
"And Israel journeyed , and spread his tent beyond the tower of Eder .","And Israel journeyed , and spread his tent on the other side of Migdal-Eder .",3,3,4,3.3333333333333335
"And he cried against the altar by the word of Jehovah , and said , O altar , altar , thus saith Jehovah : Behold , a son shall be born unto the house of David , Josiah by name ; and upon thee shall he sacrifice the priests of the high places that burn incense upon thee , and men 's bones shall they burn upon thee .","He cried against the altar by Yahweh 's word , and said , `` Altar ! Altar ! Yahweh says : 'Behold , a son will be born to David 's house , Josiah by name . On you he will sacrifice the priests of the high places who burn incense on you , and they will burn men 's bones on you . ' ''",5,3,4,4.0
"If she is not pleasing to her master who has taken her for himself , let a payment be made for her so that she may go free ; her master has no power to get a price for her and send her to a strange land , because he has been false to her .","If she displease the eyes of her master to whom she was delivered , he shall let her go : but he shall have no power to sell her to a foreign nation , if he despise her .",5,4,2,3.6666666666666665
"I think then that this is good , on account of the present necessity , that [ it is ] good for a man to remain so as he is .","I think therefore that this is good for the present necessity , that it is good for a man so to be .",3,5,5,4.333333333333333
"Now the chief priests and those in authority got the people to make request for Barabbas , and for Jesus to be put to death .","But the chief priests and the elders persuaded the crowds that they should beg for Barabbas , and destroy Jesus .",4,3,5,4.0
"A man from a strange country living among you , and a servant working for payment , may not take part in it .",a settler or hired servant doth not eat of it ;,3,5,1,3.0
"Therefore I will make Samaria like a rubble heap of the field , like places for planting vineyards ; and I will pour down its stones into the valley , and I will uncover its foundations .","And I have set Samaria for a heap of the field , For plantations of a vineyard , And poured out into a valley her stones , And her foundations I uncover .",3,4,4,3.6666666666666665
"Thou shalt not do so to Jehovah thy God ; for every [ thing that is ] abomination to Jehovah , which he hateth , have they done unto their gods ; for even their sons and their daughters have they burned in the fire to their gods .","`Thou dost not do so to Jehovah thy God ; for every abomination of Jehovah which He is hating they have done to their gods , for even their sons and their daughters they burn with fire to their gods .",5,5,2,4.0
"Then Peter , filled with Holy Spirit , said to them , Rulers of the people and elders [ of Israel ] ,","Then Peter , having been filled with the Holy Spirit , said unto them : `Rulers of the people , and elders of Israel ,",5,5,4,4.666666666666667
"The evil man goes running away when no man is after him , but the upright are without fear , like the lion .",The wicked flee when no man pursueth ; but the righteous are bold as a lion .,5,3,3,3.6666666666666665
"And all the wise men that wrought all the work of the sanctuary came , every man from his work which they wrought ,","Whereupon the workmen being constrained to come ,",2,2,3,2.3333333333333335
"Then arose Ishmael the son of Nethaniah , and the ten men that were with him , and smote Gedaliah the son of Ahikam the son of Shaphan with the sword , and slew him , whom the king of Babylon had made governor over the land .","And Ishmael the son of Nethaniah arose , and the ten men that were with him , and smote Gedaliah the son of Ahikam the son of Shaphan with the sword , and killed him , whom the king of Babylon had appointed over the land .",3,3,5,3.6666666666666665
"Yahweh 's word came to me again , saying ,","And the word of the Lord came to me , saying :",4,5,1,3.3333333333333335
"But Abishai , the son of Zeruiah , came to his help , and , turning on the Philistine , gave him his death-blow . Then David 's men took an oath , and said , Never again are you to go out with us to the fight , so that you may not put out the light of Israel .","and Abishai son of Zeruiah giveth help to him , and smiteth the Philistine , and putteth him to death ; then swear the men of David to him , saying , `Thou dost not go out again with us to battle , nor quench the lamp of Israel . '",3,4,5,4.0
"and make straight paths for your feet , that that which is lame be not turned out of the way , but rather be healed .","and make straight paths for your feet , so that which is lame may not be dislocated , but rather be healed .",3,4,5,4.0
"You shall overlay the boards with gold , and make their rings of gold for places for the bars : and you shall overlay the bars with gold .","and the boards thou dost overlay gold , and their rings thou dost make of gold places for bars , and hast overlaid their bars with gold ;",3,2,3,2.6666666666666665
"And for his food , the king gave him a regular amount every day till the day of his death , for the rest of his life .","and his allowance was a continual allowance given him by the king of Babylon , every day a portion until the day of his death , all the days of his life .",1,5,3,3.0
One who sends a message by the hand of a fool is cutting off feet and drinking violence .,"He that sendeth a message by the hand of a fool cutteth off [ his own ] feet , drinketh damage .",2,3,4,3.0
"And Reuben said unto them , Shed no blood ; cast him into this pit that is in the wilderness , but lay no hand upon him : that he might deliver him out of their hand , to restore him to his father .","Reuben said to them , `` Shed no blood . Throw him into this pit that is in the wilderness , but lay no hand on him '' вЂ”that he might deliver him out of their hand , to restore him to his father .",5,2,4,3.6666666666666665
"Call Jesse to the sacrifice , and I will show you what you shall do . You shall anoint to me him whom I name to you . ''","And thou shalt call Isai to the sacrifice , and I will shew thee what thou art to do , and thou shalt anoint him whom I shall shew to thee .",2,3,1,2.0
"For he saith , By the strength of my hand I have done , and by my wisdom , for I am intelligent ; and I have removed the bounds of the peoples , and have robbed their treasures , and , like a valiant man , I have brought down them that sit [ on thrones ] ;","For he hath said : By the strength of my own hand I have done it , and by my own wisdom I have understood : and I have removed the bounds of the people , and have taken the spoils of the princes , and as a mighty man hath pulled down them that sat on high .",2,5,3,3.3333333333333335
"They bear it upon the shoulder , they carry it , and set it in its place , and it standeth , from its place shall it not remove : yea , one may cry unto it , yet can it not answer , nor save him out of his trouble .","They put him on their backs , and take him up , and put him in his fixed place , from which he may not be moved ; if a man gives a cry for help to him , he is unable to give an answer , or get him out of his trouble .",3,3,3,3.0
"On the west side will be the flag of the children of Ephraim , with Elishama , the son of Ammihud , as their chief .",The standard of the camp of Ephraim according to their hosts shall be westward ; and the prince of the sons of Ephraim shall be Elishama the son of Ammihud ;,4,3,3,3.3333333333333335
"For the wicked boasteth of his heart 's desire , And the covetous renounceth , yea , contemneth Jehovah .","Because the wicked hath boasted Of the desire of his soul , And a dishonest gainer he hath blessed , He hath despised Jehovah .",4,4,1,3.0
Let not him that eateth set at nought him that eateth not ; and let not him that eateth not judge him that eateth : for God hath received him .,Let not him that eats make little of him that eats not ; and let not him that eats not judge him that eats : for God has received him .,2,3,4,3.0
"So those who had come back did so . And Ezra the priest , with certain heads of families , by their fathers ' families , all of them by their names , were marked out ; and on the first day of the tenth month they took their places to go into the question with care .","And the children of the captivity did so . And Ezra the priest certain of the chief fathers were separated according to their fathers ' houses , and all of them by name ; and they sat down on the first day of the tenth month to examine the matter .",4,3,2,3.0
"For every kind of animal , bird , creeping thing , and sea creature , is tamed , and has been tamed by mankind .",For every sort of beast and bird and every living thing on earth and in the sea has been controlled by man and is under his authority ;,3,5,4,4.0
Shepherds with their flocks shall come to her ; they shall pitch their tents against her all around ; they shall feed everyone in his place . '',"Unto her come do shepherds and their droves , They have stricken tents by her round about , They have fed each his own station .",4,3,2,3.0
"Hear Yahweh 's word , you children of Israel ; for Yahweh has a charge against the inhabitants of the land : `` Indeed there is no truth , nor goodness , nor knowledge of God in the land .","`Hear a word of Jehovah , sons of Israel , For a strife to Jehovah with inhabitants of the land , For there is no truth , nor kindness , Nor knowledge of God , in the land ,",5,3,5,4.333333333333333
Who will say anything against the saints of God ? It is God who makes us clear from evil ;,Who shall bring an accusation against God 's elect ? [ It is ] God who justifies :,4,4,5,4.333333333333333
"One of his disciples therefore , Judas of Simon , Iscariote , who was about to deliver him up , says ,","Therefore saith one of his disciples -- Judas Iscariot , of Simon , who is about to deliver him up --",3,5,3,3.6666666666666665
"I lifted up my eyes , and saw , and behold , four horns .",And lifting up my eyes I saw four horns .,5,4,3,4.0
So he went and did according to Yahweh 's word ; for he went and lived by the brook Cherith that is before the Jordan .,"So he went and did as the Lord said , living by the stream Cherith , east of Jordan .",3,3,3,3.0
"And he brought into the house of Jehovah the things that his father had dedicated , and the things that himself had dedicated , silver , and gold , and vessels .","And he brought in the things which his father had dedicated , and he had vowed , into the house of the Lord , silver and gold , and vessels .",3,4,2,3.0
"For their calamity shall rise suddenly ; And the destruction from them both , who knoweth it ?",for their calamity will rise suddenly ; the destruction from them bothвЂ”who knows ?,3,2,3,2.6666666666666665
"And Peter arose and went with them . And when he was come , they brought him into the upper chamber : and all the widows stood by him weeping , and showing the coats and garments which Dorcas made , while she was with them .","Peter got up and went with them . When he had come , they brought him into the upper room . All the widows stood by him weeping , and showing the coats and garments which Dorcas had made while she was with them .",4,3,3,3.3333333333333335
"The Lord God has taken an oath by his holy name , that the days are coming when they will take you away with hooks , and the rest of you with fish-hooks .","The Lord God hath sworn by his holiness , that lo , the days shall come upon you , when they shall lift you up on pikes , and what shall remain of you in boiling pots .",3,5,5,4.333333333333333
"And he went through Syria and Cilicia , confirming the churches .","He went through Syria and Cilicia , strengthening the assemblies .",1,5,2,2.6666666666666665
"On the first day of the week , a psalm for David . The earth is the Lord 's and the fulness thereof : the world , and all they that dwell therein .","A Psalm of David . Jehovah my shepherd , I do not lack ,",2,2,2,2.0
And afterward all the children of Israel came nigh : and he gave them in commandment all that Jehovah had spoken with him in mount Sinai .,"and afterwards have all the sons of Israel come nigh , and he chargeth them with all that Jehovah hath spoken with him in mount Sinai .",3,5,2,3.3333333333333335
